Year,Month,Week,Infected,Avg household size,Population,Under_18,18-24,25-44,45-64,Above_65,Median_age,indexedCountry,indexedRegion,indexedDisease
2013,10,41,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,10,42,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,10,42,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,10,42,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,10,43,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,10,43,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,10,43,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,11,44,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,11,44,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,11,44,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,11,45,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,11,45,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,11,45,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,11,46,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,11,46,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,11,46,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,11,47,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,11,47,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,11,47,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,11,48,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,11,48,1,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,11,48,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,12,49,5,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,12,49,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,12,49,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,12,50,9,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,12,50,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,12,50,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,12,51,9,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,12,51,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,12,51,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2013,12,52,26,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2013,12,52,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2013,12,52,0,2.34,111931,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,1,1,40,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,1,1,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,1,1,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,1,2,18,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,1,2,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,1,2,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,1,3,30,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,1,3,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,1,3,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,1,4,22,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,1,4,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,1,4,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,2,5,30,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,2,5,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,2,5,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,2,6,49,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,2,6,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,2,6,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,2,7,26,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,2,7,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,2,7,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,2,8,20,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,2,8,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,2,8,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,3,9,11,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,3,9,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,3,9,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,3,10,7,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,3,10,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,3,10,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,3,11,4,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,3,11,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,3,11,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,3,12,2,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,3,12,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,3,12,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,3,13,4,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,3,13,2,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,3,13,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,4,14,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,4,14,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,4,14,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,4,15,5,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,4,15,3,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,4,15,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,4,16,4,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,4,16,3,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,4,16,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,4,17,3,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,4,17,5,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,4,17,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,5,18,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,5,18,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,5,18,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,5,19,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,5,19,4,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,5,19,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,5,20,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,5,20,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,5,20,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,10,40,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,10,40,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,10,40,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,10,41,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,10,41,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,10,41,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,10,42,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,10,42,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,10,42,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,10,43,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,10,43,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,10,43,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,11,44,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,11,44,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,11,44,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,11,45,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,11,45,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,11,45,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,11,46,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,11,46,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,11,46,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,11,47,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,11,47,3,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,11,47,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,11,48,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,11,48,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,11,48,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,12,49,1,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,12,49,2,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,12,49,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,12,50,9,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,12,50,4,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,12,50,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,12,51,6,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,12,51,2,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,12,51,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2014,12,52,30,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2014,12,52,8,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2014,12,52,0,2.34,111437,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,1,1,45,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,1,1,14,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,1,1,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,1,2,24,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,1,2,17,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,1,2,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,1,3,35,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,1,3,18,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,1,3,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,1,4,52,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,1,4,32,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,1,4,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,1,53,15,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,1,53,15,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,1,53,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,2,5,42,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,2,5,31,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,2,5,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,2,6,32,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,2,6,25,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,2,6,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,2,7,39,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,2,7,23,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,2,7,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,2,8,15,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,2,8,4,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,2,8,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,3,9,14,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,3,9,6,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,3,9,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,3,10,30,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,3,10,6,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,3,10,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,3,11,26,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,3,11,20,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,3,11,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,3,12,18,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,3,12,10,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,3,12,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,4,13,1,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,4,13,2,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,4,13,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,4,14,19,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,4,14,16,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,4,14,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,4,15,4,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,4,15,11,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,4,15,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,4,16,11,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,4,16,3,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,4,16,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,5,17,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,5,17,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,5,17,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,5,18,2,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,5,18,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,5,18,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,5,19,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,5,19,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,5,19,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,5,20,4,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,5,20,1,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,5,20,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,10,40,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,10,40,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,10,40,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,10,41,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,10,41,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,10,41,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,10,42,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,10,42,2,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,10,42,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,10,43,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,10,43,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,10,43,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,11,44,1,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,11,44,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,11,44,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,11,45,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,11,45,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,11,45,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,11,46,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,11,46,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,11,46,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,11,47,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,11,47,1,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,11,47,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,12,48,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,12,48,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,12,48,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,12,49,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,12,49,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,12,49,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,12,50,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,12,50,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,12,50,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2015,12,51,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2015,12,51,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2015,12,51,0,2.34,110348,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,1,1,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,1,1,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,1,1,1,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,1,2,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,1,2,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,1,2,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,1,3,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,1,3,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,1,3,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,1,4,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,1,4,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,1,4,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,1,52,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,1,52,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,1,52,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,2,5,2,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,2,5,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,2,5,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,2,6,1,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,2,6,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,2,6,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,2,7,5,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,2,7,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,2,7,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,2,8,5,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,2,8,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,2,8,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,3,9,9,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,3,9,1,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,3,9,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,3,10,31,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,3,10,1,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
2016,3,10,0,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,2.0
2016,3,11,42,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,0.0
2016,3,11,2,2.34,109449,21.3,15.0,23.1,26.8,13.9,37.5,32.0,2.0,1.0
