year,suicides_no,population,indexedCountry,indexedage
2014,1180,6110000,11.0,0.0
2014,2131,7007000,11.0,1.0
2014,5710,17365000,11.0,2.0
2014,68,5596000,11.0,3.0
2014,5477,16213000,11.0,4.0
2014,2254,6104000,11.0,5.0
2015,408,5772938,11.0,0.0
2015,685,6614211,11.0,1.0
2015,2024,16991218,11.0,2.0
2015,28,5287719,11.0,3.0
2015,2292,17232482,11.0,4.0
2015,1509,9983066,11.0,5.0
2015,1091,6088330,11.0,0.0
2015,1948,6862886,11.0,1.0
2015,5507,17461022,11.0,2.0
2015,62,5553851,11.0,3.0
2015,5241,16239222,11.0,4.0
2015,2297,6289365,11.0,5.0
1981,115,1517700,37.0,0.0
1981,114,1179300,37.0,1.0
1981,254,1578400,37.0,2.0
1981,8,1550400,37.0,3.0
1981,212,915900,37.0,4.0
1981,64,230900,37.0,5.0
1981,403,1555000,37.0,0.0
1981,686,1172500,37.0,1.0
1981,1138,1474300,37.0,2.0
1981,16,1590900,37.0,3.0
1981,313,500900,37.0,4.0
1981,66,96300,37.0,5.0
1982,88,1526100,37.0,0.0
1982,103,1218000,37.0,1.0
1982,279,1569600,37.0,2.0
1982,4,1561600,37.0,3.0
1982,163,942700,37.0,4.0
1982,67,236600,37.0,5.0
1982,402,1554200,37.0,0.0
1982,680,1209400,37.0,1.0
1982,1138,1472300,37.0,2.0
1982,28,1604200,37.0,3.0
1982,355,526300,37.0,4.0
1982,63,97800,37.0,5.0
1985,112,1467100,37.0,0.0
1985,108,1331900,37.0,1.0
1985,244,1596100,37.0,2.0
1985,7,1599200,37.0,3.0
1985,211,1026200,37.0,4.0
1985,86,253800,37.0,5.0
1985,419,1503900,37.0,0.0
1985,726,1323900,37.0,1.0
1985,1071,1501200,37.0,2.0
1985,33,1638300,37.0,3.0
1985,425,621300,37.0,4.0
1985,86,98300,37.0,5.0
1986,72,1433900,37.0,0.0
1986,90,1371400,37.0,1.0
1986,195,1633300,37.0,2.0
1986,9,1608100,37.0,3.0
1986,221,1036300,37.0,4.0
1986,83,260300,37.0,5.0
1986,333,1479200,37.0,0.0
1986,515,1365700,37.0,1.0
1986,722,1533600,37.0,2.0
1986,38,1643700,37.0,3.0
1986,324,643500,37.0,4.0
1986,63,98400,37.0,5.0
1987,107,1404400,37.0,0.0
1987,96,1408300,37.0,1.0
1987,172,1679700,37.0,2.0
1987,8,1617200,37.0,3.0
1987,199,1040500,37.0,4.0
1987,93,267900,37.0,5.0
1987,311,1456300,37.0,0.0
1987,490,1405400,37.0,1.0
1987,718,1576900,37.0,2.0
1987,45,1652900,37.0,3.0
1987,331,660700,37.0,4.0
1987,78,99000,37.0,5.0
1988,111,1378800,37.0,0.0
1988,88,1439800,37.0,1.0
1988,202,1730000,37.0,2.0
1988,7,1629200,37.0,3.0
1988,194,1042000,37.0,4.0
1988,89,272700,37.0,5.0
1988,334,1437000,37.0,0.0
1988,521,1439200,37.0,1.0
1988,729,1625500,37.0,2.0
1988,65,1665700,37.0,3.0
1988,355,673000,37.0,4.0
1988,85,99600,37.0,5.0
1989,132,1357800,37.0,0.0
1989,98,1456000,37.0,1.0
1989,206,1790100,37.0,2.0
1989,13,1645500,37.0,3.0
1989,215,1043900,37.0,4.0
1989,101,280100,37.0,5.0
1989,377,1426800,37.0,0.0
1989,614,1457500,37.0,1.0
1989,940,1682200,37.0,2.0
1989,56,1681900,37.0,3.0
1989,378,684100,37.0,4.0
1989,95,100800,37.0,5.0
1990,170,1338900,37.0,0.0
1990,104,1453700,37.0,1.0
1990,225,1845400,37.0,2.0
1990,7,1661900,37.0,3.0
1990,188,1060900,37.0,4.0
1990,85,291100,37.0,5.0
1990,375,1425100,37.0,0.0
1990,602,1455200,37.0,1.0
1990,925,1735100,37.0,2.0
1990,53,1698000,37.0,3.0
1990,356,706400,37.0,4.0
1990,82,102200,37.0,5.0
1991,139,1351900,37.0,0.0
1991,104,1438900,37.0,1.0
1991,185,1877800,37.0,2.0
1991,11,1682200,37.0,3.0
1991,166,1093000,37.0,4.0
1991,91,294600,37.0,5.0
1991,405,1438500,37.0,0.0
1991,621,1441200,37.0,1.0
1991,866,1769600,37.0,2.0
1991,66,1721900,37.0,3.0
1991,354,741600,37.0,4.0
1991,74,101600,37.0,5.0
1992,144,1385000,37.0,0.0
1992,132,1414300,37.0,1.0
1992,217,1900200,37.0,2.0
1992,14,1706200,37.0,3.0
1992,194,1132100,37.0,4.0
1992,84,298600,37.0,5.0
1992,453,1459100,37.0,0.0
1992,676,1421100,37.0,1.0
1992,925,1794700,37.0,2.0
1992,63,1751600,37.0,3.0
1992,390,785400,37.0,4.0
1992,64,101800,37.0,5.0
1993,173,1407100,37.0,0.0
1993,119,1383000,37.0,1.0
1993,219,1929300,37.0,2.0
1993,20,1726000,37.0,3.0
1993,229,1173100,37.0,4.0
1993,69,308200,37.0,5.0
1993,574,1474700,37.0,0.0
1993,772,1395600,37.0,1.0
1993,1146,1825900,37.0,2.0
1993,76,1774700,37.0,3.0
1993,545,830100,37.0,4.0
1993,77,103700,37.0,5.0
1994,149,1332400,37.0,0.0
1994,128,1327200,37.0,1.0
1994,198,1965300,37.0,2.0
1994,16,1740500,37.0,3.0
1994,198,1201100,37.0,4.0
1994,91,288000,37.0,5.0
1994,520,1442200,37.0,0.0
1994,735,1342400,37.0,1.0
1994,1246,1861800,37.0,2.0
1994,50,1784600,37.0,3.0
1994,599,853800,37.0,4.0
1994,94,90300,37.0,5.0
1995,145,1412600,37.0,0.0
1995,130,1271500,37.0,1.0
1995,216,1901900,37.0,2.0
1995,15,1688900,37.0,3.0
1995,208,1205800,37.0,4.0
1995,86,267600,37.0,5.0
1995,622,1455600,37.0,0.0
1995,887,1311800,37.0,1.0
1995,1523,1791600,37.0,2.0
1995,61,1736100,37.0,3.0
1995,737,859800,37.0,4.0
1995,76,86400,37.0,5.0
1996,158,1381300,37.0,0.0
1996,121,1187600,37.0,1.0
1996,223,1858300,37.0,2.0
1996,10,1633400,37.0,3.0
1996,211,1173100,37.0,4.0
1996,54,251800,37.0,5.0
1996,635,1405800,37.0,0.0
1996,879,1243300,37.0,1.0
1996,1630,1753600,37.0,2.0
1996,57,1682200,37.0,3.0
1996,731,836900,37.0,4.0
1996,64,80400,37.0,5.0
1997,175,1388400,37.0,0.0
1997,131,1152200,37.0,1.0
1997,216,1871000,37.0,2.0
1997,16,1623000,37.0,3.0
1997,164,1153000,37.0,4.0
1997,59,247700,37.0,5.0
1997,651,1401300,37.0,0.0
1997,810,1217700,37.0,1.0
1997,1577,1766200,37.0,2.0
1997,53,1673300,37.0,3.0
1997,740,822400,37.0,4.0
1997,50,78400,37.0,5.0
1998,152,1353400,37.0,0.0
1998,138,1103400,37.0,1.0
1998,205,1863700,37.0,2.0
1998,11,1556100,37.0,3.0
1998,160,1090300,37.0,4.0
1998,63,241200,37.0,5.0
1998,594,1343300,37.0,0.0
1998,727,1145900,37.0,1.0
1998,1459,1724400,37.0,2.0
1998,54,1585500,37.0,3.0
1998,692,762500,37.0,4.0
1998,58,74500,37.0,5.0
1999,124,1358700,37.0,0.0
1999,120,1089900,37.0,1.0
1999,198,1909900,37.0,2.0
1999,10,1523100,37.0,3.0
1999,152,1044200,37.0,4.0
1999,59,246200,37.0,5.0
1999,609,1349400,37.0,0.0
1999,717,1131600,37.0,1.0
1999,1331,1761800,37.0,2.0
1999,49,1555400,37.0,3.0
1999,567,727800,37.0,4.0
1999,55,75400,37.0,5.0
2000,169,1375343,37.0,0.0
2000,122,1089854,37.0,1.0
2000,234,1959602,37.0,2.0
2000,18,1486628,37.0,3.0
2000,147,1005027,37.0,4.0
2000,56,254407,37.0,5.0
2000,623,1366874,37.0,0.0
2000,852,1132418,37.0,1.0
2000,1527,1802430,37.0,2.0
2000,47,1523202,37.0,3.0
2000,586,698665,37.0,4.0
2000,47,77972,37.0,5.0
2001,158,1336586,37.0,0.0
2001,110,1137636,37.0,1.0
2001,197,1998447,37.0,2.0
2001,21,1455622,37.0,3.0
2001,119,1011423,37.0,4.0
2001,53,233378,37.0,5.0
2001,660,1365580,37.0,0.0
2001,843,1117605,37.0,1.0
2001,1519,1807120,37.0,2.0
2001,64,1508752,37.0,3.0
2001,582,718503,37.0,4.0
2001,51,82044,37.0,5.0
2002,160,1377461,37.0,0.0
2002,129,1147717,37.0,1.0
2002,198,2033504,37.0,2.0
2002,20,1372725,37.0,3.0
2002,119,996301,37.0,4.0
2002,52,247685,37.0,5.0
2002,621,1414530,37.0,0.0
2002,825,1128226,37.0,1.0
2002,1414,1837817,37.0,2.0
2002,67,1424722,37.0,3.0
2002,582,704901,37.0,4.0
2002,53,91887,37.0,5.0
2003,157,1408946,37.0,0.0
2003,114,1159693,37.0,1.0
2003,202,2053544,37.0,2.0
2003,16,1316237,37.0,3.0
2003,139,996433,37.0,4.0
2003,60,259838,37.0,5.0
2003,652,1449082,37.0,0.0
2003,938,1141761,37.0,1.0
2003,1386,1855662,37.0,2.0
2003,67,1368679,37.0,3.0
2003,530,702817,37.0,4.0
2003,60,99171,37.0,5.0
2004,177,1438621,37.0,0.0
2004,131,1174778,37.0,1.0
2004,208,2076222,37.0,2.0
2004,14,1263986,37.0,3.0
2004,101,1004413,37.0,4.0
2004,61,271208,37.0,5.0
2004,735,1480125,37.0,0.0
2004,967,1159137,37.0,1.0
2004,1427,1874980,37.0,2.0
2004,57,1317575,37.0,3.0
2004,441,706313,37.0,4.0
2004,75,105970,37.0,5.0
2005,153,1464554,37.0,0.0
2005,126,1188857,37.0,1.0
2005,177,2097655,37.0,2.0
2005,24,1219019,37.0,3.0
2005,100,1021709,37.0,4.0
2005,54,279776,37.0,5.0
2005,635,1507234,37.0,0.0
2005,868,1174447,37.0,1.0
2005,1225,1893623,37.0,2.0
2005,78,1272278,37.0,3.0
2005,402,716191,37.0,4.0
2005,61,112427,37.0,5.0
2006,181,1486771,37.0,0.0
2006,121,1202659,37.0,1.0
2006,190,2121510,37.0,2.0
2006,24,1181324,37.0,3.0
2006,106,1047352,37.0,4.0
2006,53,282507,37.0,5.0
2006,657,1530192,37.0,0.0
2006,944,1189058,37.0,1.0
2006,1225,1915309,37.0,2.0
2006,68,1234397,37.0,3.0
2006,436,730464,37.0,4.0
2006,71,116133,37.0,5.0
2007,203,1498711,37.0,0.0
2007,140,1219565,37.0,1.0
2007,210,2144647,37.0,2.0
2007,30,1149826,37.0,3.0
2007,88,1077829,37.0,4.0
2007,50,281627,37.0,5.0
2007,648,1542361,37.0,0.0
2007,919,1208359,37.0,1.0
2007,1275,1935835,37.0,2.0
2007,89,1202402,37.0,3.0
2007,412,747545,37.0,4.0
2007,77,116899,37.0,5.0
2008,239,1496633,37.0,0.0
2008,152,1240283,37.0,1.0
2008,217,2165507,37.0,2.0
2008,19,1130043,37.0,3.0
2008,93,1110519,37.0,4.0
2008,47,280166,37.0,5.0
2008,657,1540282,37.0,0.0
2008,860,1232084,37.0,1.0
2008,1178,1954893,37.0,2.0
2008,66,1182019,37.0,3.0
2008,383,766809,37.0,4.0
2008,86,116815,37.0,5.0
2009,214,1488994,37.0,0.0
2009,145,1269302,37.0,1.0
2009,192,2191360,37.0,2.0
2009,26,1126895,37.0,3.0
2009,99,1150346,37.0,4.0
2009,42,277759,37.0,5.0
2009,608,1533027,37.0,0.0
2009,848,1263819,37.0,1.0
2009,1181,1980466,37.0,2.0
2009,43,1179629,37.0,3.0
2009,380,792505,37.0,4.0
2009,60,116533,37.0,5.0
2010,193,1549811,37.0,0.0
2010,140,1332552,37.0,1.0
2010,160,2227790,37.0,2.0
2010,25,1155258,37.0,3.0
2010,88,1144484,37.0,4.0
2010,39,263531,37.0,5.0
2010,528,1555580,37.0,0.0
2010,808,1310211,37.0,1.0
2010,1118,2037599,37.0,2.0
2010,49,1212500,37.0,3.0
2010,389,810461,37.0,4.0
2010,72,113390,37.0,5.0
2011,171,1514356,37.0,0.0
2011,128,1367342,37.0,1.0
2011,166,2253866,37.0,2.0
2011,21,1169247,37.0,3.0
2011,78,1172197,37.0,4.0
2011,44,273217,37.0,5.0
2011,493,1526023,37.0,0.0
2011,778,1344771,37.0,1.0
2011,1062,2062451,37.0,2.0
2011,38,1218724,37.0,3.0
2011,358,831202,37.0,4.0
2011,64,119954,37.0,5.0
2012,131,1464381,37.0,0.0
2012,111,1407854,37.0,1.0
2012,181,2273726,37.0,2.0
2012,7,1198748,37.0,3.0
2012,93,1198153,37.0,4.0
2012,40,288919,37.0,5.0
2012,426,1481240,37.0,0.0
2012,716,1384736,37.0,1.0
2012,1074,2082135,37.0,2.0
2012,33,1261734,37.0,3.0
2012,368,852033,37.0,4.0
2012,60,129890,37.0,5.0
2013,182,1405609,37.0,0.0
2013,136,1451026,37.0,1.0
2013,193,2289754,37.0,2.0
2013,27,1246955,37.0,3.0
2013,89,1228388,37.0,4.0
2013,48,307080,37.0,5.0
2013,449,1429864,37.0,0.0
2013,733,1425587,37.0,1.0
2013,1142,2098964,37.0,2.0
2013,42,1313549,37.0,3.0
2013,393,878598,37.0,4.0
2013,78,140008,37.0,5.0
2014,132,1344351,37.0,0.0
2014,126,1490998,37.0,1.0
2014,171,2303567,37.0,2.0
2014,18,1307309,37.0,3.0
2014,69,1263876,37.0,4.0
2014,47,325593,37.0,5.0
2014,356,1377269,37.0,0.0
2014,667,1462224,37.0,1.0
2014,1082,2116035,37.0,2.0
2014,38,1377917,37.0,3.0
2014,343,911127,37.0,4.0
2014,70,148578,37.0,5.0
2015,127,1285407,37.0,0.0
2015,108,1524321,37.0,1.0
2015,175,2313458,37.0,2.0
2015,13,1370388,37.0,3.0
2015,65,1306669,37.0,4.0
2015,42,343577,37.0,5.0
2015,312,1326082,37.0,0.0
2015,603,1492576,37.0,1.0
2015,962,2130654,37.0,2.0
2015,30,1445862,37.0,3.0
2015,363,951365,37.0,4.0
2015,72,156393,37.0,5.0
1991,1,6818,99.0,0.0
1991,1,6105,99.0,1.0
1991,0,6440,99.0,2.0
1991,0,8932,99.0,3.0
1991,0,2759,99.0,4.0
1991,0,460,99.0,5.0
1991,5,6789,99.0,0.0
1991,1,5615,99.0,1.0
1991,1,6101,99.0,2.0
1991,0,9213,99.0,3.0
1991,1,2345,99.0,4.0
1991,0,278,99.0,5.0
1992,0,6692,99.0,0.0
1992,0,6273,99.0,1.0
1992,0,6581,99.0,2.0
1992,0,9190,99.0,3.0
1992,1,2799,99.0,4.0
1992,0,474,99.0,5.0
1992,2,6669,99.0,0.0
1992,0,5802,99.0,1.0
1992,1,6226,99.0,2.0
1992,0,9496,99.0,3.0
1992,0,2368,99.0,4.0
1992,0,286,99.0,5.0
1993,1,6579,99.0,0.0
1993,0,6436,99.0,1.0
1993,0,6730,99.0,2.0
1993,1,9415,99.0,3.0
1993,0,2840,99.0,4.0
1993,0,481,99.0,5.0
1993,3,6585,99.0,0.0
1993,2,5958,99.0,1.0
1993,3,6370,99.0,2.0
1993,1,9780,99.0,3.0
1993,1,2384,99.0,4.0
1993,0,290,99.0,5.0
1994,1,6528,99.0,0.0
1994,0,6565,99.0,1.0
1994,0,6893,99.0,2.0
1994,1,9619,99.0,3.0
1994,0,2878,99.0,4.0
1994,0,481,99.0,5.0
1994,3,6566,99.0,0.0
1994,2,6053,99.0,1.0
1994,3,6529,99.0,2.0
1994,0,10069,99.0,3.0
1994,0,2399,99.0,4.0
1994,0,291,99.0,5.0
1995,0,6571,99.0,0.0
1995,0,6640,99.0,1.0
1995,0,7072,99.0,2.0
1995,0,9815,99.0,3.0
1995,0,2912,99.0,4.0
1995,0,479,99.0,5.0
1995,1,6630,99.0,0.0
1995,0,6064,99.0,1.0
1995,0,6710,99.0,2.0
1995,0,10341,99.0,3.0
1995,1,2402,99.0,4.0
1995,0,287,99.0,5.0
1996,1,6716,99.0,0.0
1996,1,6635,99.0,1.0
1996,1,7304,99.0,2.0
1996,0,10009,99.0,3.0
1996,0,2947,99.0,4.0
1996,0,497,99.0,5.0
1996,1,6768,99.0,0.0
1996,0,6063,99.0,1.0
1996,0,6914,99.0,2.0
1996,2,10569,99.0,3.0
1996,0,2407,99.0,4.0
1996,0,297,99.0,5.0
1997,0,6944,99.0,0.0
1997,0,6591,99.0,1.0
1997,0,7543,99.0,2.0
1997,0,10166,99.0,3.0
1997,0,2985,99.0,4.0
1997,0,509,99.0,5.0
1997,2,6964,99.0,0.0
1997,2,6005,99.0,1.0
1997,1,7127,99.0,2.0
1997,0,10775,99.0,3.0
1997,0,2417,99.0,4.0
1997,0,302,99.0,5.0
1998,0,7231,99.0,0.0
1998,0,6532,99.0,1.0
1998,0,7809,99.0,2.0
1998,0,10285,99.0,3.0
1998,0,3029,99.0,4.0
1998,0,516,99.0,5.0
1998,2,7215,99.0,0.0
1998,0,5909,99.0,1.0
1998,1,7353,99.0,2.0
1998,1,10956,99.0,3.0
1998,0,2431,99.0,4.0
1998,0,304,99.0,5.0
1999,0,7547,99.0,0.0
1999,0,6481,99.0,1.0
1999,0,8111,99.0,2.0
1999,0,10385,99.0,3.0
1999,0,3089,99.0,4.0
1999,0,521,99.0,5.0
1999,0,7503,99.0,0.0
1999,0,5815,99.0,1.0
1999,0,7604,99.0,2.0
1999,0,11126,99.0,3.0
1999,0,2463,99.0,4.0
1999,0,293,99.0,5.0
2000,0,7870,99.0,0.0
2000,0,6442,99.0,1.0
2000,0,8455,99.0,2.0
2000,0,10475,99.0,3.0
2000,0,3159,99.0,4.0
2000,0,522,99.0,5.0
2000,0,7812,99.0,0.0
2000,0,5737,99.0,1.0
2000,0,7888,99.0,2.0
2000,0,11289,99.0,3.0
2000,0,2513,99.0,4.0
2000,0,278,99.0,5.0
2001,0,8197,99.0,0.0
2001,0,6348,99.0,1.0
2001,0,8720,99.0,2.0
2001,0,10585,99.0,3.0
2001,0,3228,99.0,4.0
2001,0,539,99.0,5.0
2001,0,8151,99.0,0.0
2001,0,5692,99.0,1.0
2001,0,8117,99.0,2.0
2001,0,11403,99.0,3.0
2001,0,2577,99.0,4.0
2001,0,294,99.0,5.0
1979,0,101100,54.0,0.0
1979,0,89800,54.0,1.0
1979,0,76700,54.0,2.0
1979,0,158900,54.0,3.0
1979,0,19400,54.0,4.0
1979,0,3100,54.0,5.0
1979,1,124400,54.0,0.0
1979,2,133000,54.0,1.0
1979,1,152700,54.0,2.0
1979,0,174700,54.0,3.0
1979,0,24400,54.0,4.0
1979,0,2900,54.0,5.0
1980,0,107000,54.0,0.0
1980,2,97100,54.0,1.0
1980,0,86500,54.0,2.0
1980,1,163700,54.0,3.0
1980,0,18700,54.0,4.0
1980,0,2900,54.0,5.0
1980,1,136600,54.0,0.0
1980,2,161700,54.0,1.0
1980,3,172300,54.0,2.0
1980,0,169300,54.0,3.0
1980,1,25600,54.0,4.0
1980,0,2700,54.0,5.0
1981,0,121000,54.0,0.0
1981,1,112400,54.0,1.0
1981,3,100600,54.0,2.0
1981,0,158200,54.0,3.0
1981,0,18800,54.0,4.0
1981,0,2800,54.0,5.0
1981,3,127200,54.0,0.0
1981,2,190400,54.0,1.0
1981,0,196800,54.0,2.0
1981,0,166200,54.0,3.0
1981,1,29700,54.0,4.0
1981,0,2600,54.0,5.0
1982,0,119900,54.0,0.0
1982,0,109400,54.0,1.0
1982,1,97100,54.0,2.0
1982,0,183000,54.0,3.0
1982,0,20800,54.0,4.0
1982,0,3300,54.0,5.0
1982,1,160400,54.0,0.0
1982,0,194700,54.0,1.0
1982,0,206800,54.0,2.0
1982,0,195400,54.0,3.0
1982,0,29500,54.0,4.0
1982,0,3000,54.0,5.0
1983,0,132500,54.0,0.0
1983,0,123700,54.0,1.0
1983,1,110800,54.0,2.0
1983,0,173200,54.0,3.0
1983,0,20500,54.0,4.0
1983,0,3000,54.0,5.0
1983,0,138500,54.0,0.0
1983,3,208400,54.0,1.0
1983,3,215300,54.0,2.0
1983,0,180700,54.0,3.0
1983,0,32300,54.0,4.0
1983,0,2800,54.0,5.0
1984,1,132600,54.0,0.0
1984,3,122000,54.0,1.0
1984,0,108200,54.0,2.0
1984,1,202600,54.0,3.0
1984,0,23000,54.0,4.0
1984,0,3500,54.0,5.0
1984,1,186100,54.0,0.0
1984,4,230900,54.0,1.0
1984,4,244600,54.0,2.0
1984,0,223700,54.0,3.0
1984,0,33700,54.0,4.0
1984,0,3300,54.0,5.0
1985,0,145200,54.0,0.0
1985,2,136200,54.0,1.0
1985,1,121900,54.0,2.0
1985,0,189600,54.0,3.0
1985,0,22400,54.0,4.0
1985,0,3400,54.0,5.0
1985,2,150900,54.0,0.0
1985,5,228000,54.0,1.0
1985,6,235600,54.0,2.0
1985,0,196600,54.0,3.0
1985,1,35200,54.0,4.0
1985,0,3000,54.0,5.0
1986,0,152100,54.0,0.0
1986,3,143000,54.0,1.0
1986,1,127800,54.0,2.0
1986,0,198400,54.0,3.0
1986,0,23400,54.0,4.0
1986,0,3400,54.0,5.0
1986,4,157400,54.0,0.0
1986,5,238400,54.0,1.0
1986,3,246500,54.0,2.0
1986,0,205000,54.0,3.0
1986,0,36700,54.0,4.0
1986,0,3200,54.0,5.0
1987,1,159300,54.0,0.0
1987,1,150100,54.0,1.0
1987,2,134100,54.0,2.0
1987,0,207600,54.0,3.0
1987,1,24300,54.0,4.0
1987,0,3700,54.0,5.0
1987,1,164300,54.0,0.0
1987,6,249500,54.0,1.0
1987,4,257900,54.0,2.0
1987,0,213800,54.0,3.0
1987,0,38400,54.0,4.0
1987,0,3300,54.0,5.0
1993,0,112300,54.0,0.0
1993,4,130800,54.0,1.0
1993,2,123800,54.0,2.0
1993,0,144300,54.0,3.0
1993,0,23500,54.0,4.0
1993,0,2800,54.0,5.0
1993,1,119600,54.0,0.0
1993,6,207800,54.0,1.0
1993,4,227100,54.0,2.0
1993,0,143300,54.0,3.0
1993,1,35200,54.0,4.0
1993,0,3100,54.0,5.0
1994,0,111900,54.0,0.0
1994,7,132800,54.0,1.0
1994,5,123000,54.0,2.0
1994,0,149200,54.0,3.0
1994,0,22500,54.0,4.0
1994,0,2500,54.0,5.0
1994,2,137100,54.0,0.0
1994,8,279700,54.0,1.0
1994,7,289600,54.0,2.0
1994,0,154600,54.0,3.0
1994,1,41900,54.0,4.0
1994,0,3200,54.0,5.0
1995,1,116400,54.0,0.0
1995,2,138600,54.0,1.0
1995,2,128200,54.0,2.0
1995,0,155100,54.0,3.0
1995,0,23300,54.0,4.0
1995,0,2600,54.0,5.0
1995,5,142900,54.0,0.0
1995,9,292900,54.0,1.0
1995,7,303300,54.0,2.0
1995,0,160900,54.0,3.0
1995,0,43700,54.0,4.0
1995,0,3200,54.0,5.0
1996,3,120600,54.0,0.0
1996,8,143900,54.0,1.0
1996,0,133200,54.0,2.0
1996,0,160800,54.0,3.0
1996,0,24200,54.0,4.0
1996,0,2700,54.0,5.0
1996,1,148200,54.0,0.0
1996,10,304400,54.0,1.0
1996,6,315300,54.0,2.0
1996,0,166800,54.0,3.0
1996,2,45300,54.0,4.0
1996,0,3300,54.0,5.0
1997,5,124500,54.0,0.0
1997,7,148300,54.0,1.0
1997,5,137300,54.0,2.0
1997,0,165900,54.0,3.0
1997,0,25000,54.0,4.0
1997,0,2700,54.0,5.0
1997,2,153000,54.0,0.0
1997,10,313700,54.0,1.0
1997,3,324800,54.0,2.0
1997,0,172100,54.0,3.0
1997,1,46700,54.0,4.0
1997,0,3500,54.0,5.0
1998,3,137997,54.0,0.0
1998,6,176454,54.0,1.0
1998,6,184143,54.0,2.0
1998,0,166981,54.0,3.0
1998,0,32097,54.0,4.0
1998,0,3970,54.0,5.0
1998,1,151264,54.0,0.0
1998,10,342775,54.0,1.0
1998,8,396063,54.0,2.0
1998,0,173841,54.0,3.0
1998,1,56327,54.0,4.0
1998,0,3854,54.0,5.0
1999,1,142800,54.0,0.0
1999,7,182700,54.0,1.0
1999,5,190600,54.0,2.0
1999,0,172800,54.0,3.0
1999,0,33300,54.0,4.0
1999,0,4200,54.0,5.0
1999,2,157500,54.0,0.0
1999,16,357800,54.0,1.0
1999,14,413600,54.0,2.0
1999,1,180700,54.0,3.0
1999,0,58700,54.0,4.0
1999,0,4000,54.0,5.0
2000,2,147681,54.0,0.0
2000,10,189015,54.0,1.0
2000,2,197224,54.0,2.0
2000,0,178644,54.0,3.0
2000,0,34331,54.0,4.0
2000,0,4246,54.0,5.0
2000,3,163848,54.0,0.0
2000,11,373318,54.0,1.0
2000,5,431562,54.0,2.0
2000,0,187983,54.0,3.0
2000,1,61145,54.0,4.0
2000,0,4156,54.0,5.0
2001,0,158070,54.0,0.0
2001,3,197334,54.0,1.0
2001,2,209093,54.0,2.0
2001,0,180414,54.0,3.0
2001,0,38503,54.0,4.0
2001,0,4919,54.0,5.0
2001,2,172345,54.0,0.0
2001,8,367180,54.0,1.0
2001,15,453739,54.0,2.0
2001,0,189011,54.0,3.0
2001,0,63433,54.0,4.0
2001,0,4489,54.0,5.0
2002,2,168033,54.0,0.0
2002,5,213750,54.0,1.0
2002,4,225709,54.0,2.0
2002,0,183948,54.0,3.0
2002,0,41294,54.0,4.0
2002,0,5290,54.0,5.0
2002,5,185185,54.0,0.0
2002,11,388020,54.0,1.0
2002,18,482228,54.0,2.0
2002,0,193020,54.0,3.0
2002,0,67364,54.0,4.0
2002,0,4762,54.0,5.0
2003,2,167291,54.0,0.0
2003,9,185021,54.0,1.0
2003,3,208524,54.0,2.0
2003,0,172216,54.0,3.0
2003,0,44516,54.0,4.0
2003,0,3525,54.0,5.0
2003,2,209956,54.0,0.0
2003,11,296337,54.0,1.0
2003,17,397654,54.0,2.0
2003,0,190628,54.0,3.0
2003,0,70627,54.0,4.0
2003,0,4327,54.0,5.0
2004,3,168373,54.0,0.0
2004,7,192013,54.0,1.0
2004,7,212485,54.0,2.0
2004,0,175678,54.0,3.0
2004,0,47016,54.0,4.0
2004,0,3453,54.0,5.0
2004,5,206153,54.0,0.0
2004,6,318728,54.0,1.0
2004,17,402163,54.0,2.0
2004,0,192791,54.0,3.0
2004,0,73036,54.0,4.0
2004,0,4197,54.0,5.0
2005,3,168662,54.0,0.0
2005,7,203126,54.0,1.0
2005,1,220232,54.0,2.0
2005,0,181830,54.0,3.0
2005,0,49714,54.0,4.0
2005,0,3575,54.0,5.0
2005,2,201000,54.0,0.0
2005,21,346283,54.0,1.0
2005,17,413321,54.0,2.0
2005,0,195927,54.0,3.0
2005,1,74974,54.0,4.0
2005,0,4324,54.0,5.0
2006,2,182410,54.0,0.0
2006,5,215556,54.0,1.0
2006,3,235105,54.0,2.0
2006,0,187102,54.0,3.0
2006,1,50864,54.0,4.0
2006,0,3887,54.0,5.0
2006,2,215810,54.0,0.0
2006,18,360383,54.0,1.0
2006,14,432150,54.0,2.0
2006,0,199187,54.0,3.0
2006,0,78524,54.0,4.0
2006,0,4735,54.0,5.0
2007,1,220418,54.0,0.0
2007,7,301345,54.0,1.0
2007,6,325356,54.0,2.0
2007,0,207774,54.0,3.0
2007,0,58858,54.0,4.0
2007,0,7399,54.0,5.0
2007,5,268049,54.0,0.0
2007,21,640909,54.0,1.0
2007,9,717868,54.0,2.0
2007,0,220886,54.0,3.0
2007,2,99708,54.0,4.0
2007,0,6348,54.0,5.0
2008,2,247755,54.0,0.0
2008,6,348503,54.0,1.0
2008,5,363431,54.0,2.0
2008,0,215473,54.0,3.0
2008,1,63516,54.0,4.0
2008,0,8038,54.0,5.0
2008,5,283568,54.0,0.0
2008,13,712955,54.0,1.0
2008,14,780428,54.0,2.0
2008,0,228709,54.0,3.0
2008,1,110218,54.0,4.0
2008,0,6800,54.0,5.0
2009,3,219634,54.0,0.0
2009,11,309613,54.0,1.0
2009,6,342583,54.0,2.0
2009,0,219779,54.0,3.0
2009,1,68187,54.0,4.0
2009,0,8255,54.0,5.0
2009,4,262196,54.0,0.0
